datetime,Afghanistan,Albania,Algeria,Andorra,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Belarus,Belgium,Benin,Bhutan,Bolivia,Bosnia,Brazil,Brunei,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Central African Republic,Chile,Colombia,Congo Republic,Costa Rica,Croatia,Cuba,Cyprus,Czech Republic,DR Congo,Denmark,Denmark*,Diamond Princess,Dominican Republic,Ecuador,Egypt,Equatorial Guinea,Estonia,Eswatini,Ethiopia,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Guatemala,Guinea,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Ivory Coast,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Latvia,Lebanon,Liberia,Liechtenstein,Lithuania,Luxembourg,Macau,Mainland China,Malaysia,Maldives,Malta,Mauritania,Mexico,Moldova,Monaco,Montenegro,Morocco,Namibia,Nepal,Netherlands,New Zealand,Nigeria,North Macedonia,Northern Cyprus,Norway,OTHER PLACES,Oman,Pakistan,Palestine,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Queue,Romania,Russia,Rwanda,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Sweden,Switzerland,TBD,Taiwan,Tanzania,Thailand,Togo,Tunisia,Turkey,UAE,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vatican City,Venezuela,Vietnam
2020-03-05 17:09,1,0,17,1,1,1,52,37,6,0,49,0,6,50,0,0,0,2,4,0,0,0,1,0,35,0,3,0,0,0,10,0,0,8,0,15,0,706,1,10,3,0,2,0,0,12,285,0,0,4,349,0,0,31,0,0,0,105,2,34,30,2,3513,35,6,15,3089,0,0,331,1,0,0,0,58,1,15,0,1,1,1,10,0,55,0,0,0,5,0,1,0,2,0,1,38,3,1,1,0,72,0,15,5,4,0,0,0,3,1,8,8,0,6,4,0,16,5,4,0,0,117,0,1,0,1,5766,248,1,0,60,80,0,42,0,47,0,1,0,27,1,0,115,159,0,0,0,0,16
2020-03-05 18:09,1,0,17,1,1,1,52,37,6,0,49,0,6,50,0,0,0,2,4,0,0,0,1,0,35,0,3,0,0,0,10,0,0,8,0,15,0,706,1,10,3,0,2,0,0,12,285,0,0,4,349,0,0,31,0,0,0,105,2,34,30,2,3513,35,6,15,3858,0,0,331,1,0,0,0,58,1,15,0,1,1,1,10,0,55,0,0,0,5,0,1,0,2,0,1,38,3,1,1,0,72,0,15,5,4,0,0,0,3,1,8,8,0,6,4,0,16,5,4,0,0,117,0,1,0,1,5766,248,1,0,60,80,0,42,0,47,0,1,0,27,1,0,115,159,0,0,0,0,16
2020-03-05 19:09,1,0,17,1,1,1,52,37,6,0,49,0,6,50,0,0,0,2,4,0,0,0,1,0,35,0,3,0,0,0,10,0,0,8,0,15,0,706,1,10,3,0,2,0,0,12,285,0,0,4,349,0,0,31,0,0,0,105,2,34,30,2,3513,35,6,15,3858,0,0,331,1,0,0,0,58,1,15,0,1,1,1,10,0,55,0,0,0,5,0,1,0,2,0,1,38,3,1,1,0,72,0,15,5,4,0,0,0,3,1,8,8,0,6,4,0,16,5,4,0,0,117,0,1,0,1,5766,248,1,0,60,80,0,42,0,47,0,1,0,27,1,0,115,159,0,0,0,0,16
2020-03-05 20:09,1,0,17,1,1,1,52,37,6,0,49,0,6,50,0,0,0,2,4,0,0,0,1,0,35,0,3,0,0,0,10,0,0,8,0,15,0,706,1,10,3,0,2,0,0,12,285,0,0,4,349,0,0,31,0,0,0,105,2,34,30,2,3513,35,7,15,3858,0,0,331,1,0,0,0,58,1,15,0,1,1,1,10,0,55,0,0,0,5,0,1,0,2,0,1,38,3,1,1,0,72,0,15,5,4,0,0,0,3,1,8,8,0,6,4,0,16,5,4,0,0,117,0,1,0,1,5766,248,1,0,90,80,0,42,0,47,0,1,0,27,1,0,116,194,0,0,0,0,16
2020-03-05 20:42,1,0,17,1,1,1,52,37,6,0,49,0,6,50,0,0,0,2,4,0,0,0,1,0,35,0,3,0,0,0,10,0,0,8,0,15,0,706,1,10,3,0,2,0,0,12,285,0,0,9,349,0,0,31,0,0,0,105,2,34,30,2,3513,35,7,15,3858,0,0,331,1,0,0,0,58,1,15,0,1,1,1,10,0,55,0,0,0,5,0,1,0,2,0,1,82,3,1,1,0,72,0,15,5,4,0,0,0,3,1,8,8,0,6,4,0,16,5,4,0,0,117,0,1,0,1,5766,248,1,0,90,80,0,42,0,47,0,1,0,27,1,0,116,194,0,0,0,0,16
2020-03-05 21:09,1,0,17,1,1,1,52,37,6,0,49,0,6,50,0,0,0,2,4,0,0,0,1,0,35,0,3,0,0,0,10,0,0,8,0,15,0,706,1,10,3,0,5,0,0,12,285,0,0,9,400,0,0,31,0,0,0,105,2,34,30,2,3513,35,13,15,3858,0,0,331,1,0,0,0,58,1,16,0,1,1,1,10,0,55,0,0,0,5,0,1,0,2,0,1,82,3,1,1,0,72,0,15,5,4,0,0,0,3,1,8,8,0,6,4,0,16,5,4,0,0,117,0,1,0,1,5766,248,1,0,90,80,0,42,0,47,0,1,0,27,1,0,116,194,0,0,0,0,16
2020-03-05 22:08,1,0,17,1,1,1,52,37,6,0,49,0,6,50,0,0,0,2,4,0,0,0,1,0,37,0,3,0,0,0,10,0,0,8,0,15,0,706,1,10,3,0,5,0,0,12,423,0,0,9,400,0,0,31,0,0,0,105,2,34,30,2,3513,35,13,15,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,1,10,0,55,0,0,0,5,0,1,0,2,0,1,82,3,1,1,0,72,0,15,5,4,0,0,0,3,1,8,8,0,6,4,0,16,5,4,0,0,117,0,1,0,1,6088,248,1,0,90,80,0,42,0,47,0,1,0,27,1,0,116,197,0,0,0,0,16
2020-03-05 23:09,1,0,17,1,1,1,60,37,6,0,49,0,6,50,0,0,0,2,8,0,0,0,1,0,37,0,3,0,0,0,10,0,0,8,0,15,0,706,1,10,3,0,5,0,0,12,423,0,0,9,400,0,0,31,0,0,0,105,2,34,30,2,3513,35,13,15,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,1,10,0,55,0,0,0,5,0,1,0,2,0,1,82,3,1,1,0,72,0,15,5,4,0,0,0,3,1,8,8,0,6,4,0,16,5,4,0,0,117,0,6,0,1,6088,248,1,0,90,80,0,42,0,47,0,1,0,27,1,0,116,198,0,0,0,0,16
2020-03-06 00:13,1,0,17,1,1,1,60,37,6,0,49,0,6,50,0,0,0,2,8,0,0,0,1,0,37,0,3,0,0,0,10,0,0,8,0,15,0,696,1,10,3,0,5,0,0,12,423,0,0,9,400,0,0,31,0,0,0,105,2,34,30,2,3513,35,13,15,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,1,10,0,55,0,0,0,5,0,1,0,2,0,1,82,3,1,1,0,72,0,15,5,4,0,0,0,3,1,8,8,0,6,4,0,16,5,4,0,0,117,0,6,0,1,6088,248,1,0,90,80,0,42,0,47,0,1,0,27,1,0,116,206,0,0,0,0,16
2020-03-06 01:09,1,0,17,1,1,1,60,37,6,0,49,0,6,50,0,0,0,2,8,0,0,0,1,0,37,0,3,0,0,0,10,0,0,8,0,15,0,696,1,13,3,0,5,0,0,12,423,0,0,9,400,0,0,31,0,0,0,105,2,34,30,2,3513,35,13,15,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,1,10,0,55,0,0,0,5,0,1,0,2,0,1,82,3,1,1,0,72,0,15,5,4,0,0,0,3,1,8,8,0,6,4,0,16,5,4,0,0,117,0,6,0,1,6088,248,1,0,90,80,0,42,0,47,0,1,0,27,1,0,116,207,0,0,0,0,16
2020-03-06 07:27,1,0,17,1,1,1,60,37,6,0,49,0,6,50,0,0,0,2,8,0,0,0,1,0,48,0,3,0,0,0,10,0,0,8,0,15,0,696,1,13,3,0,5,0,0,12,423,0,0,9,400,0,0,31,0,0,0,105,2,34,30,2,3513,35,13,15,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,1,10,0,55,0,0,0,5,0,1,0,2,0,1,82,4,1,1,0,72,0,16,5,4,0,0,0,5,1,8,8,0,6,4,0,16,5,4,0,0,117,0,6,0,1,0,248,1,0,90,80,0,42,0,47,0,1,0,27,1,0,116,233,0,0,0,0,16
2020-03-06 07:58,1,0,17,1,1,1,60,47,6,0,49,0,6,50,0,0,0,2,8,0,0,0,1,0,48,0,3,0,0,0,10,0,0,8,0,15,0,696,1,13,3,0,5,0,0,12,423,0,0,9,400,0,0,31,0,0,0,105,2,34,30,2,3513,35,13,15,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,1,10,0,55,0,0,0,5,0,1,0,2,0,1,82,4,1,1,0,72,0,16,5,4,0,0,0,5,1,8,8,0,6,4,0,16,5,4,0,0,117,0,6,0,1,6284,248,1,0,90,80,0,42,0,47,0,1,0,27,1,0,116,233,0,0,0,0,16
2020-03-06 08:09,1,0,17,1,1,1,60,47,6,0,49,0,6,50,0,0,0,2,8,0,0,0,1,0,48,0,3,0,0,0,10,0,0,8,0,15,0,696,1,13,3,0,5,0,0,12,423,0,0,9,400,0,0,31,0,0,0,105,2,34,30,2,3513,35,13,15,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,1,10,0,55,0,0,0,5,0,1,0,2,0,1,82,4,1,1,0,72,0,16,5,4,0,0,0,5,1,8,8,0,6,4,0,16,5,4,0,0,117,0,6,0,1,6284,248,1,0,90,80,0,42,0,47,0,1,0,27,1,0,116,233,0,0,0,0,16
2020-03-06 09:37,1,0,17,1,1,1,60,47,6,0,49,0,6,50,0,1,0,2,8,0,0,0,1,1,48,0,3,0,0,0,10,0,0,8,0,15,0,696,1,13,3,0,5,0,0,12,423,0,0,9,534,0,1,31,0,0,0,105,2,34,30,2,3513,35,13,15,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,55,0,0,0,5,0,1,0,2,0,1,82,4,1,1,0,95,0,16,5,4,0,0,0,5,1,8,8,0,7,4,0,16,5,4,1,0,117,0,6,0,1,6593,248,1,0,90,80,0,42,0,47,0,1,0,27,1,0,116,233,0,0,1,0,16
2020-03-06 10:09,1,0,17,1,1,1,60,47,6,0,49,0,6,50,0,1,0,2,8,0,0,0,1,1,48,0,3,0,0,0,10,0,0,8,0,15,0,696,1,13,3,0,5,0,0,12,423,0,0,9,534,0,1,31,0,0,0,105,2,34,30,2,3513,35,13,15,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,55,0,0,0,5,0,1,0,2,0,1,82,4,1,1,0,95,0,16,5,4,0,0,0,5,1,8,8,0,7,4,0,16,5,4,1,0,117,0,6,0,1,6593,248,1,0,90,80,0,42,0,47,0,1,0,27,1,0,116,233,0,0,1,0,16
2020-03-06 11:09,1,0,17,1,1,1,61,47,6,0,49,0,6,50,0,1,0,2,8,0,0,0,1,1,48,0,3,0,0,0,10,0,0,8,0,15,0,696,1,13,3,0,5,0,0,12,423,0,0,9,534,0,1,31,0,0,0,105,2,34,30,4,4747,35,13,17,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,5,0,1,0,2,0,1,82,4,1,1,0,101,0,16,5,4,0,0,0,5,1,8,8,0,7,4,0,16,5,4,1,0,117,0,6,0,1,6593,296,1,0,90,80,0,45,0,47,0,1,0,27,1,0,116,234,0,0,1,0,16
2020-03-06 12:10,1,0,17,1,1,1,61,47,6,0,49,0,6,109,0,1,0,2,8,0,0,0,1,1,48,0,3,0,0,0,10,0,0,8,0,15,0,696,1,13,3,0,5,0,0,12,423,0,0,9,534,0,1,31,0,0,0,105,2,34,30,4,4747,35,13,17,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,5,0,1,0,2,0,1,82,4,1,1,0,101,0,16,5,4,0,0,0,5,1,8,8,0,7,4,0,16,5,4,1,0,117,0,6,0,1,6593,296,1,0,90,80,0,45,0,47,0,1,0,27,1,0,116,234,0,0,1,0,16
2020-03-06 13:09,1,0,17,1,1,1,61,47,6,0,49,0,6,109,0,1,0,2,8,0,0,0,1,1,48,0,3,0,0,0,10,0,0,8,0,15,0,696,1,13,3,0,5,0,0,12,423,0,0,9,534,0,1,31,0,0,0,105,2,34,30,4,4747,35,13,17,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,5,0,1,0,2,0,1,82,4,1,1,0,101,0,16,5,4,0,0,0,5,1,8,8,0,7,4,0,16,5,4,1,0,117,0,6,0,1,6593,296,1,0,90,80,0,45,0,47,0,1,0,27,1,0,116,234,0,0,1,0,16
2020-03-06 14:10,1,0,17,1,1,1,61,47,6,0,49,0,6,109,0,1,0,2,8,0,0,0,1,1,48,0,3,0,0,0,10,0,0,8,0,15,0,696,1,13,3,0,5,0,0,12,423,0,0,9,534,0,1,31,0,0,0,105,2,34,30,4,4747,35,13,17,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,5,0,1,0,2,0,1,82,4,1,1,0,101,0,16,5,4,0,0,0,5,1,8,8,0,7,4,0,16,5,4,1,0,117,0,6,0,1,6593,296,1,0,90,80,0,45,0,47,0,1,0,27,1,0,116,234,0,0,1,0,16
2020-03-06 15:10,1,0,17,1,1,1,61,47,6,0,49,0,6,109,0,1,0,2,8,0,0,0,1,1,48,0,3,0,0,0,10,0,0,8,0,15,0,696,1,13,3,0,5,0,0,12,423,0,0,9,534,0,1,31,0,0,0,105,2,34,30,4,4747,35,13,17,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,5,0,1,0,2,0,1,82,4,1,1,0,101,0,16,5,4,0,0,0,5,1,8,8,0,7,4,0,16,5,4,1,0,117,0,6,0,1,6593,296,1,0,90,80,0,45,0,47,0,1,0,27,1,0,116,234,0,0,1,0,16
2020-03-06 16:12,1,0,17,1,1,1,61,47,6,0,49,0,6,109,0,1,0,2,8,0,0,0,1,1,48,0,3,0,0,0,10,0,0,8,0,15,0,696,1,13,3,0,5,0,0,12,423,0,0,9,534,0,1,31,0,0,0,105,2,34,30,4,4747,35,13,17,3858,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,5,0,1,0,2,0,1,82,4,1,1,0,101,0,16,5,4,0,0,0,5,1,8,8,0,7,4,0,16,5,4,1,0,117,0,6,0,1,6593,296,1,0,90,80,0,45,0,47,0,1,0,27,1,0,116,234,0,0,1,0,16
2020-03-06 18:55,1,0,17,1,1,1,61,47,6,0,49,0,6,109,0,1,0,2,9,0,0,0,1,1,48,0,5,0,0,0,10,0,0,8,0,15,0,696,1,13,3,0,5,0,0,12,613,0,0,9,639,0,1,31,0,0,0,105,2,34,30,4,4747,35,13,17,4636,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,5,0,1,0,2,0,1,128,4,1,1,0,101,0,16,5,4,0,0,0,5,5,8,8,0,7,4,0,16,5,4,1,0,117,0,6,0,1,6593,296,1,0,136,80,0,45,0,47,0,1,0,27,1,0,116,253,0,0,1,0,16
2020-03-06 19:10,1,0,17,1,1,1,61,47,6,0,49,0,6,109,0,1,0,2,9,0,0,0,1,1,48,0,5,0,0,0,10,0,0,8,0,15,0,696,1,13,3,0,5,0,0,12,613,0,0,9,639,0,1,31,0,0,0,105,2,34,30,4,4747,35,13,17,4636,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,5,0,1,0,2,0,1,128,4,1,1,0,101,0,16,5,4,0,0,0,5,5,8,8,0,7,4,0,16,5,4,1,0,117,0,6,0,1,6593,296,1,0,136,80,0,45,0,47,0,1,0,27,1,0,116,259,0,0,1,0,16
2020-03-06 20:10,1,0,17,1,1,1,61,55,6,0,49,0,6,109,0,1,0,2,13,0,0,0,1,1,48,0,5,0,0,0,10,0,0,19,0,15,0,696,1,13,3,0,5,0,0,12,613,0,0,9,639,0,1,45,0,0,0,105,2,34,30,4,4747,35,13,17,4636,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,5,0,1,0,2,0,1,128,4,1,1,0,101,0,16,5,4,0,0,0,5,5,8,8,0,7,4,0,16,5,4,1,0,117,0,6,0,1,6593,296,1,0,136,210,0,45,0,47,0,1,0,27,1,0,164,267,0,0,1,0,16
2020-03-06 21:11,1,0,17,1,1,1,61,55,6,0,49,0,6,109,0,1,0,2,13,0,0,0,1,1,48,0,5,1,0,0,10,0,0,19,0,15,0,696,1,13,3,0,5,0,0,12,613,0,0,9,639,0,1,45,0,0,0,108,2,34,30,4,4747,35,18,17,4636,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,80555,83,0,0,0,5,0,1,0,2,0,1,128,4,1,1,0,101,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6593,296,1,0,136,210,0,45,0,47,0,1,0,27,1,0,164,272,0,0,1,0,16
2020-03-06 21:51,1,0,17,1,1,1,61,55,6,0,49,0,6,109,0,1,0,2,13,0,0,0,1,1,48,0,5,1,0,0,10,0,0,19,0,15,0,696,1,13,3,0,5,0,0,12,613,0,0,9,639,0,1,45,0,0,0,108,2,34,30,4,4747,35,18,17,4636,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,5,0,1,0,2,0,1,128,4,1,1,0,101,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6593,296,1,0,136,210,0,45,0,47,0,1,0,27,1,0,164,272,0,0,1,0,16
2020-03-06 22:11,1,0,17,1,1,1,61,55,6,0,49,0,6,109,0,1,0,2,13,0,0,0,1,1,48,0,5,1,0,0,10,0,0,19,0,15,0,696,1,13,3,0,5,0,0,12,613,0,0,9,639,0,1,45,0,0,0,108,2,34,30,4,4747,35,18,17,4636,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,5,0,1,0,2,0,1,128,4,1,1,0,101,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6593,296,1,0,136,210,0,45,0,47,0,1,0,27,1,0,164,272,0,0,1,0,16
2020-03-06 23:11,1,0,17,1,1,1,61,55,6,0,49,0,6,109,0,1,0,2,13,0,0,0,1,1,48,0,5,1,0,0,10,0,0,19,0,15,0,696,1,13,3,0,5,0,0,12,613,0,0,9,639,0,1,45,0,0,0,108,2,34,30,4,4747,35,18,17,4636,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,5,0,1,0,2,0,1,128,4,1,1,0,101,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6593,296,1,0,136,210,0,45,0,47,0,1,0,27,1,0,164,309,0,0,1,0,16
2020-03-07 00:15,1,0,17,1,1,1,61,55,6,0,49,0,6,109,0,1,0,2,13,0,0,0,1,2,52,0,5,1,0,0,10,0,0,19,0,15,0,696,1,13,3,0,5,0,0,12,613,0,0,9,639,0,1,45,0,0,0,108,2,34,30,4,4747,35,18,17,4636,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,5,0,1,0,2,0,1,128,4,1,1,0,101,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6593,296,1,0,136,210,0,45,0,47,0,1,0,27,1,0,164,316,0,0,1,0,17
2020-03-07 01:12,1,0,17,1,8,1,61,55,6,0,49,0,6,109,0,1,0,2,13,0,0,0,1,2,52,0,5,1,0,0,10,0,0,19,0,15,0,696,1,13,3,0,5,0,0,12,613,0,0,9,639,0,1,45,0,0,0,108,2,34,30,4,4747,35,18,17,4636,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,5,0,1,0,2,0,1,128,4,1,1,0,101,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6593,296,1,0,136,210,0,45,0,47,0,1,0,43,1,0,164,320,0,0,1,0,17
2020-03-07 02:11,1,0,17,1,8,1,61,55,6,0,49,0,6,109,0,1,0,2,13,0,0,0,1,2,52,0,5,1,0,0,10,0,0,19,0,15,0,696,1,13,3,0,5,0,0,12,613,0,0,9,670,0,1,45,0,0,0,108,2,34,30,4,4747,35,18,17,4636,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,6,0,1,0,2,0,1,128,4,1,1,0,101,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6767,374,1,0,136,210,0,45,0,47,0,1,0,43,1,0,164,321,0,0,1,0,17
2020-03-07 03:10,1,0,17,1,8,1,61,66,6,0,56,0,6,109,0,1,0,2,13,0,0,0,1,2,52,0,5,1,0,0,10,0,0,19,0,15,0,696,1,13,3,0,5,0,0,12,613,0,0,9,670,0,1,45,0,0,0,108,2,45,31,4,4747,46,18,17,4636,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,6,0,1,0,2,0,1,128,5,1,1,0,127,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6767,402,1,0,137,210,0,45,0,47,0,1,0,43,1,0,164,321,0,0,1,0,17
2020-03-07 04:11,1,0,17,1,8,1,62,66,6,0,56,0,6,109,0,1,0,2,13,0,0,0,1,2,54,0,5,1,0,0,10,0,0,19,0,15,0,696,1,14,3,0,5,0,0,12,613,0,0,9,670,0,1,45,0,0,0,108,2,45,31,4,4747,46,18,17,4636,0,0,350,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,6,0,1,0,2,0,1,128,5,1,1,0,127,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6767,402,1,0,137,210,0,45,0,47,0,1,0,43,1,0,164,327,0,0,1,0,17
2020-03-07 05:11,1,0,17,1,8,1,62,66,6,0,56,0,6,109,0,1,0,2,13,0,0,0,1,2,54,0,5,1,0,0,10,0,0,19,0,15,0,696,1,14,3,0,5,0,0,12,613,0,0,9,670,0,1,45,0,0,0,108,2,45,31,4,4747,46,18,17,4636,0,0,418,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,6,0,1,0,2,0,1,128,5,1,1,0,127,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6767,402,1,0,137,210,0,45,0,47,0,1,0,43,1,0,164,329,0,0,1,0,17
2020-03-07 06:11,1,0,17,1,8,1,62,66,6,0,56,0,6,109,0,1,0,2,13,0,0,0,1,2,54,0,5,1,0,0,10,0,0,19,0,15,0,696,1,14,3,0,5,0,0,12,613,0,0,9,670,0,1,45,0,0,0,108,2,45,31,4,4747,46,18,17,4636,0,0,418,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,6,0,1,0,2,0,1,128,5,1,1,0,127,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6767,402,1,0,137,210,0,45,0,47,0,1,0,43,1,0,164,329,0,0,1,0,17
2020-03-07 07:11,1,0,17,1,8,1,62,66,6,0,56,0,6,109,0,1,0,2,13,0,0,0,1,2,54,0,5,1,0,0,10,0,0,19,0,15,0,696,1,14,3,0,5,0,0,12,613,0,0,9,670,0,1,45,0,0,0,108,2,45,31,4,4747,46,18,17,4636,0,0,418,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,6,0,1,0,2,0,1,128,5,1,1,0,127,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6767,402,1,0,137,210,0,45,0,47,0,1,0,43,1,0,164,329,0,0,1,0,17
2020-03-07 08:11,1,0,17,1,8,1,62,66,6,0,56,0,6,109,0,1,0,2,13,0,0,0,1,2,54,0,5,1,0,0,10,0,0,19,0,15,0,696,1,14,3,0,5,0,0,12,613,0,0,9,670,0,1,45,0,0,0,108,2,45,31,4,4747,46,18,17,4636,0,0,418,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,6,0,1,0,2,0,1,128,5,1,1,0,127,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6767,402,1,0,137,210,0,45,0,47,0,1,0,43,1,0,164,329,0,0,1,0,17
2020-03-07 09:11,1,0,17,1,8,1,62,66,6,0,56,0,6,109,0,1,0,2,13,0,0,0,1,2,54,0,5,1,0,0,10,0,0,19,0,15,0,696,1,14,3,0,5,0,0,12,613,0,0,9,670,0,1,45,0,0,0,108,2,45,31,4,4747,46,18,17,4636,0,0,418,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,6,0,1,0,2,0,1,128,5,1,1,0,127,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6767,402,1,0,137,210,0,45,0,47,0,1,0,43,1,0,164,329,0,0,1,0,17
2020-03-07 10:10,1,0,17,1,8,1,62,66,6,0,56,0,6,109,0,1,0,2,13,0,0,0,1,2,54,0,5,1,0,0,10,0,0,19,0,15,0,696,1,14,3,0,5,0,0,12,613,0,0,9,670,0,1,45,0,0,0,108,2,45,31,4,4747,46,18,17,4636,0,0,418,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,6,0,1,0,2,0,1,128,5,1,1,0,127,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6767,402,1,0,137,210,0,45,0,47,0,1,0,43,1,0,164,329,0,0,1,0,17
2020-03-07 11:11,1,0,17,1,8,1,62,66,6,0,56,0,6,109,0,1,0,2,13,0,0,0,1,2,54,0,5,1,0,0,10,0,0,19,0,15,0,696,1,14,3,0,5,0,0,12,613,0,0,9,670,0,1,45,0,0,0,108,2,45,31,4,4747,46,18,17,4636,0,0,418,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,6,0,1,0,2,0,1,128,5,1,1,0,127,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6767,402,1,0,137,210,0,45,0,47,0,1,0,43,1,0,164,329,0,0,1,0,17
2020-03-07 12:11,1,0,17,1,8,1,62,66,6,0,56,0,6,109,0,1,0,2,13,0,0,0,1,2,54,0,5,1,0,0,10,0,0,19,0,15,0,696,1,14,3,0,5,0,0,12,613,0,0,9,670,0,1,45,0,0,0,108,2,45,31,4,4747,46,18,17,4636,0,0,418,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,6,0,1,0,2,0,1,128,5,1,1,0,127,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6767,402,1,0,137,210,0,45,0,47,0,1,0,43,1,0,164,329,0,0,1,0,17
2020-03-07 13:10,1,0,17,1,8,1,62,66,6,0,56,0,6,109,0,1,0,2,13,0,0,0,1,2,54,0,5,1,0,0,10,0,0,19,0,15,0,696,1,14,3,0,5,0,0,12,613,0,0,9,670,0,1,45,0,0,0,108,2,45,31,4,4747,46,18,17,4636,0,0,418,1,0,0,0,58,1,16,0,1,1,2,10,0,83,0,0,0,6,0,1,0,2,0,1,128,5,1,1,0,127,0,16,5,4,0,0,0,5,5,8,8,0,8,4,0,16,5,4,1,0,130,0,6,0,1,6767,402,1,0,137,210,0,45,0,47,0,1,0,43,1,0,164,329,0,0,1,0,17
